Region,Category,State,Brand,Store,Order Type,Payment Method,Time,Total Orders,Gross Sales,Discount Amount,Disc Percent,Net Sales,COGS,Gross Margin Amount,Gross Margin %,Net Margin Amount,Net Margin %,Avg Order to Req Days,Avg Order to Delivery Days,Avg Order Value
East,Cameras,Orissa,Canon,Bhubaneswar,Contact Center,Credit Card EMI,Jun-2012,1.0,20000.0,2800.0,14.000000000000002,17200.0,14000.0,6000.0,30.0,3200.0,18.6046511627907,7.0,13.0,20000.0
East,Cameras,Orissa,Canon,Bhubaneswar,Contact Center,Debit Card,Jul-2012,1.0,5000.0,300.0,6.0,4700.0,3500.0,1500.0,30.0,1200.0,25.53191489361702,10.0,10.0,5000.0
East,Cameras,Orissa,Canon,Bhubaneswar,Contact Center,Net Banking,Jul-2012,1.0,40000.0,2400.0,6.0,37600.0,28000.0,12000.0,30.0,9600.0,25.53191489361702,4.0,4.0,40000.0
East,Cameras,Orissa,Canon,Bhubaneswar,Others,Gift Coupons,May-2012,1.0,48000.0,3360.0,7.000000000000001,44640.0,33600.0,14400.0,30.0,11040.0,24.731182795698924,1.0,9.0,48000.0
East,Cameras,Orissa,Canon,Bhubaneswar,Website,Cash on Delivery,Dec-2012,1.0,30000.0,3600.0,12.0,26400.0,19500.0,10500.0,35.0,6900.0,26.136363636363637,9.0,13.0,30000.0
East,Cameras,Orissa,Canon,Bhubaneswar,Website,Credit Card EMI,Apr-2012,1.0,13000.0,1430.0,11.0,11570.0,8450.0,4550.0,35.0,3120.0,26.96629213483146,4.0,12.0,13000.0
East,Cameras,Orissa,Canon,Bhubaneswar,Website,Credit Card EMI,Aug-2012,1.0,13000.0,910.0,7.000000000000001,12090.0,9100.0,3900.0,30.0,2990.0,24.731182795698924,5.0,8.0,13000.0
East,Cameras,Orissa,Canon,Bhubaneswar,Website,Credit Card EMI,Nov-2012,1.0,14000.0,980.0,7.000000000000001,13020.0,9100.0,4900.0,35.0,3920.0,30.107526881720432,1.0,5.0,14000.0
East,Cameras,Orissa,Canon,Cuttack,Website,Credit Card EMI,Nov-2012,1.0,31000.0,2480.0,8.0,28520.0,20150.0,10850.0,35.0,8370.0,29.347826086956523,4.0,14.0,31000.0
East,Cameras,Orissa,Casio,Bhubaneswar,Catalogue,Credit Card EMI,Mar-2012,1.0,12000.0,3840.0,32.0,8160.0,9000.0,3000.0,25.0,-840.0,-10.294117647058822,7.0,16.0,12000.0
East,Cameras,Orissa,Casio,Bhubaneswar,Contact Center,Gift Coupons,Nov-2012,1.0,4000.0,240.0,6.0,3760.0,2600.0,1400.0,35.0,1160.0,30.851063829787233,7.0,11.0,4000.0
East,Cameras,Orissa,Fujifilm,Bhubaneswar,Contact Center,Net Banking,Feb-2012,1.0,11000.0,1430.0,13.0,9570.0,8250.0,2750.0,25.0,1320.0,13.793103448275861,9.0,13.0,11000.0
East,Cameras,Orissa,Fujifilm,Bhubaneswar,Others,Debit Card,Jun-2012,1.0,15000.0,1950.0,13.0,13050.0,8250.0,6750.0,45.0,4800.0,36.7816091954023,3.0,5.0,15000.0
East,Cameras,Orissa,Fujifilm,Bhubaneswar,Website,Credit Card EMI,Aug-2012,1.0,13000.0,1040.0,8.0,11960.0,10400.0,2600.0,20.0,1560.0,13.043478260869565,1.0,2.0,13000.0
East,Cameras,Orissa,Fujifilm,Bhubaneswar,Website,Debit Card,May-2012,1.0,5500.0,660.0,12.0,4840.0,3850.0,1650.0,30.0,990.0,20.454545454545457,10.0,11.0,5500.0
East,Cameras,Orissa,Fujifilm,Bhubaneswar,Website,Gift Coupons,Mar-2012,1.0,4000.0,400.0,10.0,3600.0,3000.0,1000.0,25.0,600.0,16.666666666666664,4.0,7.0,4000.0
East,Cameras,Orissa,Fujifilm,Cuttack,Catalogue,Debit Card,Jun-2012,1.0,8000.0,640.0,8.0,7360.0,5600.0,2400.0,30.0,1760.0,23.91304347826087,9.0,9.0,8000.0
East,Cameras,Orissa,Kingston,Bhubaneswar,Website,Net Banking,Dec-2012,1.0,355.0,42.6,12.0,312.0,248.5,106.5,30.0,63.9,20.48076923076923,9.0,17.0,355.0
East,Cameras,Orissa,Moserbaer,Bhubaneswar,Contact Center,Net Banking,Dec-2012,1.0,1050.0,73.5,7.000000000000001,977.0,735.0,315.0,30.0,241.5,24.718526100307063,4.0,7.0,1050.0
East,Cameras,Orissa,Moserbaer,Cuttack,Catalogue,Gift Coupons,Oct-2012,1.0,1000.0,60.0,6.0,940.0,700.0,300.0,30.0,240.0,25.53191489361702,10.0,19.0,1000.0
East,Cameras,Orissa,Nikon,Bhubaneswar,Others,Debit Card,Sep-2012,1.0,4000.0,320.0,8.0,3680.0,2800.0,1200.0,30.0,880.0,23.91304347826087,4.0,6.0,4000.0
East,Cameras,Orissa,Nikon,Bhubaneswar,Website,Debit Card,Dec-2012,1.0,17000.0,3570.0,21.0,13430.0,9350.0,7650.0,45.0,4080.0,30.37974683544304,5.0,10.0,17000.0
East,Cameras,Orissa,Nikon,Cuttack,Contact Center,Credit Card EMI,Jan-2012,1.0,60000.0,12600.0,21.0,47400.0,42000.0,18000.0,30.0,5400.0,11.39240506329114,9.0,13.0,60000.0
East,Cameras,Orissa,Panasonic,Bhubaneswar,Contact Center,Credit Card EMI,Oct-2012,1.0,15000.0,1050.0,7.000000000000001,13950.0,9750.0,5250.0,35.0,4200.0,30.107526881720432,10.0,10.0,15000.0
East,Cameras,Orissa,Panasonic,Bhubaneswar,Contact Center,Debit Card,Mar-2012,1.0,40000.0,9600.0,24.0,30400.0,28000.0,12000.0,30.0,2400.0,7.894736842105263,1.0,5.0,40000.0
East,Cameras,Orissa,Philips,Bhubaneswar,Catalogue,Cash on Delivery,Oct-2012,1.0,7000.0,980.0,14.000000000000002,6020.0,4550.0,2450.0,35.0,1470.0,24.418604651162788,4.0,6.0,7000.0
East,Cameras,Orissa,Samsung,Bhubaneswar,Catalogue,Cash on Delivery,Feb-2012,1.0,10000.0,2200.0,22.0,7800.0,8000.0,2000.0,20.0,-200.0,-2.564102564102564,9.0,13.0,10000.0
East,Cameras,Orissa,Samsung,Bhubaneswar,Catalogue,Debit Card,Mar-2012,1.0,10000.0,2200.0,22.0,7800.0,8800.0,1200.0,12.0,-1000.0,-12.82051282051282,9.0,13.0,10000.0
East,Cameras,Orissa,Samsung,Bhubaneswar,Contact Center,Credit Card,Sep-2012,1.0,10000.0,800.0,8.0,9200.0,7000.0,3000.0,30.0,2200.0,23.91304347826087,5.0,6.0,10000.0
East,Cameras,Orissa,Samsung,Bhubaneswar,Contact Center,Gift Coupons,Aug-2012,1.0,15000.0,2250.0,15.0,12750.0,10500.0,4500.0,30.0,2250.0,17.647058823529413,10.0,10.0,15000.0
East,Cameras,Orissa,Samsung,Bhubaneswar,Others,Credit Card EMI,Apr-2012,1.0,14000.0,6300.0,45.0,7700.0,9800.0,4200.0,30.0,-2100.0,-27.27272727272727,5.0,8.0,14000.0
East,Cameras,Orissa,Samsung,Bhubaneswar,Website,Cash on Delivery,Mar-2012,1.0,11000.0,2530.0,23.0,8470.0,9900.0,1100.0,10.0,-1430.0,-16.883116883116884,1.0,9.0,11000.0
East,Cameras,Orissa,Samsung,Bhubaneswar,Website,Net Banking,Jan-2012,1.0,5500.0,605.0,11.0,4895.0,3850.0,1650.0,30.0,1045.0,21.34831460674157,5.0,9.0,5500.0
East,Cameras,Orissa,Samsung,Cuttack,Website,Credit Card,Jul-2012,1.0,19000.0,1140.0,6.0,17860.0,15200.0,3800.0,20.0,2660.0,14.893617021276595,4.0,12.0,19000.0
East,Cameras,Orissa,Sandisk,Bhubaneswar,Catalogue,Cash on Delivery,Mar-2012,1.0,10000.0,2300.0,23.0,7700.0,7000.0,3000.0,30.0,700.0,9.090909090909092,1.0,4.0,10000.0
East,Cameras,Orissa,Sandisk,Bhubaneswar,Catalogue,Gift Coupons,Nov-2012,1.0,1600.0,112.0,7.000000000000001,1488.0,1360.0,240.0,15.0,128.0,8.60215053763441,7.0,12.0,1600.0
East,Cameras,Orissa,Sandisk,Bhubaneswar,Catalogue,Net Banking,Jan-2012,1.0,700.0,161.0,23.0,539.0,616.0,84.0,12.0,-77.0,-14.285714285714285,4.0,4.0,700.0
East,Cameras,Orissa,Sony,Bhubaneswar,Catalogue,Gift Coupons,Jan-2012,1.0,18000.0,2160.0,12.0,15840.0,10800.0,7200.0,40.0,5040.0,31.818181818181817,1.0,4.0,18000.0
East,Cameras,Orissa,Sony,Bhubaneswar,Contact Center,Cash on Delivery,Aug-2012,1.0,15000.0,3150.0,21.0,11850.0,13200.0,1800.0,12.0,-1350.0,-11.39240506329114,5.0,8.0,15000.0
East,Cameras,Orissa,Sony,Bhubaneswar,Contact Center,Credit Card,Oct-2012,1.0,900.0,135.0,15.0,765.0,630.0,270.0,30.0,135.0,17.647058823529413,10.0,13.0,900.0
East,Cameras,Orissa,Sony,Bhubaneswar,Contact Center,Credit Card EMI,Sep-2012,1.0,12000.0,840.0,7.000000000000001,11160.0,8400.0,3600.0,30.0,2760.0,24.731182795698924,9.0,9.0,12000.0
East,Cameras,Orissa,Sony,Bhubaneswar,Contact Center,Debit Card,Jul-2012,1.0,10000.0,600.0,6.0,9400.0,7000.0,3000.0,30.0,2400.0,25.53191489361702,4.0,5.0,10000.0
East,Cameras,Orissa,Sony,Bhubaneswar,Contact Center,Debit Card,Aug-2012,1.0,15000.0,1200.0,8.0,13800.0,10500.0,4500.0,30.0,3300.0,23.91304347826087,5.0,15.0,15000.0
East,Cameras,Orissa,Sony,Bhubaneswar,Contact Center,Gift Coupons,May-2012,1.0,20000.0,2000.0,10.0,18000.0,13000.0,7000.0,35.0,5000.0,27.77777777777778,1.0,1.0,20000.0
East,Cameras,Orissa,Sony,Bhubaneswar,Contact Center,Net Banking,Apr-2012,1.0,20000.0,2400.0,12.0,17600.0,15000.0,5000.0,25.0,2600.0,14.772727272727273,1.0,1.0,20000.0
East,Cameras,Orissa,Sony,Bhubaneswar,Others,Debit Card,Feb-2012,1.0,1500.0,375.0,25.0,1125.0,1050.0,450.0,30.0,75.0,6.666666666666667,1.0,7.0,1500.0
East,Cameras,Orissa,Sony,Bhubaneswar,Website,Debit Card,Aug-2012,1.0,1200.0,144.0,12.0,1056.0,720.0,480.0,40.0,336.0,31.818181818181817,1.0,1.0,1200.0
East,Cameras,Orissa,Sony,Cuttack,Contact Center,Credit Card,May-2012,1.0,9000.0,630.0,7.000000000000001,8370.0,4950.0,4050.0,45.0,3420.0,40.86021505376344,4.0,6.0,9000.0
East,Cameras,Orissa,Sony,Cuttack,Others,Credit Card EMI,Jul-2012,1.0,700.0,147.0,21.0,553.0,490.0,210.0,30.0,63.0,11.39240506329114,4.0,7.0,700.0
East,Cameras,Orissa,Transcend,Bhubaneswar,Contact Center,Cash on Delivery,Jun-2012,1.0,700.0,168.0,24.0,532.0,595.0,105.0,15.0,-63.0,-11.842105263157894,10.0,12.0,700.0
East,Cameras,Orissa,Transcend,Bhubaneswar,Website,Credit Card,Sep-2012,1.0,11500.0,2530.0,22.0,8970.0,7475.0,4025.0,35.0,1495.0,16.666666666666664,7.0,10.0,11500.0
East,Cameras,Orissa,Transcend,Cuttack,Contact Center,Credit Card EMI,Jan-2012,1.0,14500.0,3045.0,21.0,11455.0,10150.0,4350.0,30.0,1305.0,11.39240506329114,5.0,5.0,14500.0
East,Cameras,Orissa,Transcend,Cuttack,Contact Center,Credit Card EMI,Apr-2012,1.0,475.0,52.25,11.0,423.0,356.3,118.8,25.010526315789473,66.5,15.721040189125295,5.0,9.0,475.0
East,Cameras,Orissa,Transcend,Cuttack,Contact Center,Credit Card EMI,May-2012,1.0,475.0,42.75,9.0,432.0,308.8,166.3,35.01052631578948,123.5,28.587962962962965,4.0,5.0,475.0
East,Cameras,Orissa,Transcend,Cuttack,Contact Center,Debit Card,Dec-2012,1.0,3500.0,210.0,6.0,3290.0,3080.0,420.0,12.0,210.0,6.382978723404255,7.0,8.0,3500.0
East,Cameras,Orissa,Transcend,Cuttack,Website,Credit Card,Mar-2012,1.0,700.0,105.0,15.0,595.0,490.0,210.0,30.0,105.0,17.647058823529413,7.0,8.0,700.0
East,Cameras,West Bengal,Aiptek,Jorhat,Catalogue,Net Banking,Oct-2012,1.0,12000.0,960.0,8.0,11040.0,9000.0,3000.0,25.0,2040.0,18.478260869565215,1.0,5.0,12000.0
East,Cameras,West Bengal,Aiptek,Jorhat,Website,Gift Coupons,Jun-2012,1.0,11000.0,3850.0,35.0,7150.0,9350.0,1650.0,15.0,-2200.0,-30.76923076923077,10.0,13.0,11000.0
East,Cameras,West Bengal,Aiptek,Kolkata,Catalogue,Credit Card,Sep-2012,1.0,3000.0,210.0,7.000000000000001,2790.0,1650.0,1350.0,45.0,1140.0,40.86021505376344,4.0,12.0,3000.0
East,Cameras,West Bengal,Aiptek,Kolkata,Catalogue,Credit Card EMI,Jul-2012,1.0,6000.0,360.0,6.0,5640.0,3900.0,2100.0,35.0,1740.0,30.851063829787233,4.0,4.0,6000.0
East,Cameras,West Bengal,Aiptek,Kolkata,Catalogue,Debit Card,May-2012,1.0,7000.0,770.0,11.0,6230.0,4900.0,2100.0,30.0,1330.0,21.34831460674157,10.0,10.0,7000.0
East,Cameras,West Bengal,Aiptek,Kolkata,Catalogue,Gift Coupons,Jan-2012,1.0,4000.0,840.0,21.0,3160.0,3200.0,800.0,20.0,-40.0,-1.2658227848101267,7.0,7.0,4000.0
East,Cameras,West Bengal,Aiptek,Kolkata,Catalogue,Gift Coupons,Dec-2012,1.0,10000.0,1200.0,12.0,8800.0,5500.0,4500.0,45.0,3300.0,37.5,4.0,8.0,10000.0
East,Cameras,West Bengal,Aiptek,Kolkata,Contact Center,Cash on Delivery,Jul-2012,1.0,4000.0,240.0,6.0,3760.0,2800.0,1200.0,30.0,960.0,25.53191489361702,4.0,7.0,4000.0
East,Cameras,West Bengal,Aiptek,Kolkata,Contact Center,Credit Card EMI,Mar-2012,1.0,3000.0,360.0,12.0,2640.0,2760.0,240.0,8.0,-120.0,-4.545454545454546,7.0,15.0,3000.0
East,Cameras,West Bengal,Aiptek,Kolkata,Contact Center,Debit Card,Aug-2012,1.0,4000.0,480.0,12.0,3520.0,3520.0,480.0,12.0,0.0,0.0,7.0,13.0,4000.0
East,Cameras,West Bengal,Aiptek,Kolkata,Others,Debit Card,Feb-2012,2.0,17000.0,3360.0,17.5,13640.0,11550.0,5450.0,32.05882352941177,2090.0,15.32258064516129,5.5,5.5,8500.0
East,Cameras,West Bengal,Aiptek,Kolkata,Website,Debit Card,Dec-2012,1.0,11000.0,660.0,6.0,10340.0,7700.0,3300.0,30.0,2640.0,25.53191489361702,7.0,7.0,11000.0
East,Cameras,West Bengal,Aiptek,Kolkata,Website,Gift Coupons,Apr-2012,1.0,7000.0,2800.0,40.0,4200.0,4900.0,2100.0,30.0,-700.0,-16.666666666666664,10.0,20.0,7000.0
East,Cameras,West Bengal,Aiptek,Silchar,Website,Cash on Delivery,Sep-2012,1.0,8000.0,560.0,7.000000000000001,7440.0,5200.0,2800.0,35.0,2240.0,30.107526881720432,7.0,9.0,8000.0
East,Cameras,West Bengal,Aiptek,Silchar,Website,Credit Card,Jan-2012,1.0,12000.0,1440.0,12.0,10560.0,10560.0,1440.0,12.0,0.0,0.0,1.0,3.0,12000.0
East,Cameras,West Bengal,Aiptek,Siliguri,Catalogue,Net Banking,Sep-2012,1.0,9000.0,540.0,6.0,8460.0,4950.0,4050.0,45.0,3510.0,41.48936170212766,4.0,7.0,9000.0
East,Cameras,West Bengal,Aiptek,Siliguri,Website,Debit Card,Jan-2012,1.0,13000.0,2990.0,23.0,10010.0,11050.0,1950.0,15.0,-1040.0,-10.38961038961039,5.0,8.0,13000.0
East,Cameras,West Bengal,Canon,Jorhat,Website,Credit Card,Jul-2012,1.0,5000.0,400.0,8.0,4600.0,3250.0,1750.0,35.0,1350.0,29.347826086956523,1.0,11.0,5000.0
East,Cameras,West Bengal,Canon,Jorhat,Website,Debit Card,Nov-2012,1.0,24000.0,5520.0,23.0,18480.0,16800.0,7200.0,30.0,1680.0,9.090909090909092,10.0,11.0,24000.0
East,Cameras,West Bengal,Canon,Kharagpur,Contact Center,Credit Card,Jul-2012,1.0,13000.0,1040.0,8.0,11960.0,9750.0,3250.0,25.0,2210.0,18.478260869565215,5.0,9.0,13000.0
East,Cameras,West Bengal,Canon,Kharagpur,Contact Center,Debit Card,May-2012,1.0,10000.0,700.0,7.000000000000001,9300.0,6500.0,3500.0,35.0,2800.0,30.107526881720432,7.0,7.0,10000.0
East,Cameras,West Bengal,Canon,Kharagpur,Website,Credit Card EMI,Oct-2012,1.0,100000.0,25000.0,25.0,75000.0,55000.0,45000.0,45.0,20000.0,26.666666666666668,1.0,1.0,100000.0
East,Cameras,West Bengal,Canon,Kolkata,Catalogue,Gift Coupons,Mar-2012,2.0,45000.0,5550.0,10.0,39450.0,31500.0,13500.0,30.0,7950.0,20.15209125475285,2.5,2.5,22500.0
East,Cameras,West Bengal,Canon,Kolkata,Contact Center,Credit Card,May-2012,1.0,21000.0,5040.0,24.0,15960.0,15750.0,5250.0,25.0,210.0,1.3157894736842104,4.0,7.0,21000.0
East,Cameras,West Bengal,Canon,Kolkata,Contact Center,Credit Card EMI,Nov-2012,1.0,21000.0,1260.0,6.0,19740.0,11550.0,9450.0,45.0,8190.0,41.48936170212766,5.0,13.0,21000.0
East,Cameras,West Bengal,Canon,Kolkata,Contact Center,Credit Card EMI,Dec-2012,1.0,51000.0,3060.0,6.0,47940.0,28050.0,22950.0,45.0,19890.0,41.48936170212766,4.0,4.0,51000.0
East,Cameras,West Bengal,Canon,Kolkata,Contact Center,Net Banking,Jun-2012,1.0,30000.0,4500.0,15.0,25500.0,21000.0,9000.0,30.0,4500.0,17.647058823529413,10.0,11.0,30000.0
East,Cameras,West Bengal,Canon,Kolkata,Others,Cash on Delivery,Mar-2012,1.0,40000.0,8000.0,20.0,32000.0,22000.0,18000.0,45.0,10000.0,31.25,4.0,4.0,40000.0
East,Cameras,West Bengal,Canon,Kolkata,Others,Net Banking,Dec-2012,1.0,14000.0,1120.0,8.0,12880.0,10500.0,3500.0,25.0,2380.0,18.478260869565215,1.0,4.0,14000.0
East,Cameras,West Bengal,Canon,Kolkata,Website,Credit Card,May-2012,1.0,40000.0,5200.0,13.0,34800.0,28000.0,12000.0,30.0,6800.0,19.54022988505747,7.0,8.0,40000.0
East,Cameras,West Bengal,Canon,Kolkata,Website,Credit Card,Aug-2012,1.0,13000.0,1170.0,9.0,11830.0,9750.0,3250.0,25.0,2080.0,17.582417582417584,9.0,13.0,13000.0
East,Cameras,West Bengal,Canon,Kolkata,Website,Credit Card,Oct-2012,1.0,15000.0,1050.0,7.000000000000001,13950.0,10500.0,4500.0,30.0,3450.0,24.731182795698924,9.0,9.0,15000.0
East,Cameras,West Bengal,Canon,Kolkata,Website,Gift Coupons,Mar-2012,1.0,15000.0,1200.0,8.0,13800.0,9000.0,6000.0,40.0,4800.0,34.78260869565217,4.0,7.0,15000.0
East,Cameras,West Bengal,Canon,Silchar,Catalogue,Cash on Delivery,Oct-2012,1.0,13000.0,1040.0,8.0,11960.0,7150.0,5850.0,45.0,4810.0,40.21739130434783,4.0,4.0,13000.0
East,Cameras,West Bengal,Canon,Silchar,Catalogue,Credit Card EMI,Feb-2012,1.0,40000.0,12800.0,32.0,27200.0,28000.0,12000.0,30.0,-800.0,-2.941176470588235,1.0,3.0,40000.0
East,Cameras,West Bengal,Canon,Silchar,Contact Center,Credit Card,Mar-2012,1.0,65000.0,4550.0,7.000000000000001,60450.0,39000.0,26000.0,40.0,21450.0,35.483870967741936,1.0,1.0,65000.0
East,Cameras,West Bengal,Canon,Silchar,Contact Center,Debit Card,Aug-2012,1.0,40000.0,5600.0,14.000000000000002,34400.0,30000.0,10000.0,25.0,4400.0,12.790697674418606,9.0,11.0,40000.0
East,Cameras,West Bengal,Canon,Siliguri,Catalogue,Cash on Delivery,Aug-2012,1.0,65000.0,5200.0,8.0,59800.0,39000.0,26000.0,40.0,20800.0,34.78260869565217,9.0,12.0,65000.0
East,Cameras,West Bengal,Canon,Siliguri,Catalogue,Gift Coupons,Mar-2012,1.0,47000.0,10340.0,22.0,36660.0,30550.0,16450.0,35.0,6110.0,16.666666666666664,1.0,4.0,47000.0
East,Cameras,West Bengal,Canon,Siliguri,Contact Center,Debit Card,Mar-2012,1.0,100000.0,8000.0,8.0,92000.0,70000.0,30000.0,30.0,22000.0,23.91304347826087,5.0,7.0,100000.0
East,Cameras,West Bengal,Casio,Kolkata,Contact Center,Credit Card,Jul-2012,1.0,8000.0,560.0,7.000000000000001,7440.0,5200.0,2800.0,35.0,2240.0,30.107526881720432,1.0,9.0,8000.0
East,Cameras,West Bengal,Casio,Kolkata,Website,Credit Card EMI,Oct-2012,1.0,8000.0,1120.0,14.000000000000002,6880.0,6000.0,2000.0,25.0,880.0,12.790697674418606,1.0,11.0,8000.0
East,Cameras,West Bengal,Casio,Silchar,Catalogue,Debit Card,Jun-2012,1.0,4000.0,840.0,21.0,3160.0,2600.0,1400.0,35.0,560.0,17.72151898734177,9.0,17.0,4000.0
East,Cameras,West Bengal,Casio,Siliguri,Catalogue,Cash on Delivery,Jun-2012,1.0,8000.0,960.0,12.0,7040.0,4400.0,3600.0,45.0,2640.0,37.5,10.0,19.0,8000.0
East,Cameras,West Bengal,Fujifilm,Jorhat,Catalogue,Cash on Delivery,Jan-2012,1.0,7000.0,1470.0,21.0,5530.0,5250.0,1750.0,25.0,280.0,5.063291139240507,1.0,3.0,7000.0
East,Cameras,West Bengal,Fujifilm,Jorhat,Contact Center,Gift Coupons,Jan-2012,1.0,8000.0,1200.0,15.0,6800.0,5600.0,2400.0,30.0,1200.0,17.647058823529413,4.0,4.0,8000.0
East,Cameras,West Bengal,Fujifilm,Kharagpur,Others,Debit Card,Oct-2012,1.0,8000.0,1840.0,23.0,6160.0,4800.0,3200.0,40.0,1360.0,22.07792207792208,4.0,4.0,8000.0
East,Cameras,West Bengal,Fujifilm,Kolkata,Catalogue,Cash on Delivery,Feb-2012,1.0,9000.0,720.0,8.0,8280.0,5400.0,3600.0,40.0,2880.0,34.78260869565217,7.0,9.0,9000.0
East,Cameras,West Bengal,Fujifilm,Kolkata,Catalogue,Cash on Delivery,Dec-2012,1.0,17000.0,4250.0,25.0,12750.0,12750.0,4250.0,25.0,0.0,0.0,7.0,10.0,17000.0
East,Cameras,West Bengal,Fujifilm,Kolkata,Contact Center,Debit Card,Nov-2012,1.0,13000.0,780.0,6.0,12220.0,9750.0,3250.0,25.0,2470.0,20.212765957446805,4.0,6.0,13000.0
East,Cameras,West Bengal,Fujifilm,Kolkata,Website,Debit Card,May-2012,1.0,9000.0,810.0,9.0,8190.0,5850.0,3150.0,35.0,2340.0,28.57142857142857,7.0,17.0,9000.0
East,Cameras,West Bengal,Fujifilm,Kolkata,Website,Net Banking,Sep-2012,1.0,4000.0,240.0,6.0,3760.0,2600.0,1400.0,35.0,1160.0,30.851063829787233,1.0,2.0,4000.0
East,Cameras,West Bengal,Fujifilm,Silchar,Contact Center,Net Banking,Feb-2012,1.0,18000.0,2700.0,15.0,15300.0,12600.0,5400.0,30.0,2700.0,17.647058823529413,4.0,7.0,18000.0
East,Cameras,West Bengal,Fujifilm,Siliguri,Catalogue,Net Banking,Oct-2012,1.0,4000.0,240.0,6.0,3760.0,2800.0,1200.0,30.0,960.0,25.53191489361702,4.0,5.0,4000.0
East,Cameras,West Bengal,Fujifilm,Siliguri,Contact Center,Credit Card EMI,Jan-2012,1.0,11000.0,1540.0,14.000000000000002,9460.0,7150.0,3850.0,35.0,2310.0,24.418604651162788,7.0,12.0,11000.0
East,Cameras,West Bengal,Kingston,Kharagpur,Website,Cash on Delivery,Jun-2012,1.0,355.0,39.05,11.0,316.0,319.5,35.5,10.0,-3.6,-1.139240506329114,4.0,6.0,355.0
East,Cameras,West Bengal,Kingston,Silchar,Catalogue,Credit Card,Apr-2012,1.0,900.0,72.0,8.0,828.0,495.0,405.0,45.0,333.0,40.21739130434783,7.0,9.0,900.0
East,Cameras,West Bengal,Moserbaer,Kharagpur,Catalogue,Credit Card EMI,Apr-2012,1.0,1150.0,287.5,25.0,863.0,632.5,517.5,45.0,230.0,26.65121668597914,7.0,8.0,1150.0
East,Cameras,West Bengal,Moserbaer,Kharagpur,Contact Center,Net Banking,Sep-2012,1.0,1150.0,69.0,6.0,1081.0,862.5,287.5,25.0,218.5,20.212765957446805,9.0,12.0,1150.0
East,Cameras,West Bengal,Moserbaer,Kharagpur,Others,Credit Card,Oct-2012,1.0,315.0,25.2,8.0,290.0,220.5,94.5,30.0,69.3,23.89655172413793,5.0,10.0,315.0
East,Cameras,West Bengal,Moserbaer,Kolkata,Catalogue,Debit Card,Nov-2012,1.0,315.0,22.05,7.000000000000001,293.0,289.8,25.2,8.0,3.2,1.0921501706484642,3.0,6.0,315.0
East,Cameras,West Bengal,Moserbaer,Kolkata,Contact Center,Credit Card EMI,Mar-2012,1.0,1050.0,252.0,24.0,798.0,735.0,315.0,30.0,63.0,7.894736842105263,9.0,9.0,1050.0
East,Cameras,West Bengal,Moserbaer,Siliguri,Catalogue,Debit Card,Apr-2012,1.0,2200.0,770.0,35.0,1430.0,1540.0,660.0,30.0,-110.0,-7.6923076923076925,4.0,7.0,2200.0
East,Cameras,West Bengal,Nikon,Kharagpur,Website,Cash on Delivery,Jan-2012,1.0,45000.0,6750.0,15.0,38250.0,33750.0,11250.0,25.0,4500.0,11.76470588235294,10.0,13.0,45000.0
East,Cameras,West Bengal,Nikon,Kharagpur,Website,Gift Coupons,Dec-2012,1.0,4000.0,840.0,21.0,3160.0,2800.0,1200.0,30.0,360.0,11.39240506329114,4.0,14.0,4000.0
East,Cameras,West Bengal,Nikon,Kolkata,Catalogue,Credit Card,Oct-2012,1.0,60000.0,3600.0,6.0,56400.0,42000.0,18000.0,30.0,14400.0,25.53191489361702,4.0,8.0,60000.0
East,Cameras,West Bengal,Nikon,Kolkata,Contact Center,Credit Card,Oct-2012,1.0,15000.0,2100.0,14.000000000000002,12900.0,10500.0,4500.0,30.0,2400.0,18.6046511627907,1.0,2.0,15000.0
East,Cameras,West Bengal,Nikon,Kolkata,Website,Cash on Delivery,Jul-2012,1.0,10000.0,800.0,8.0,9200.0,7000.0,3000.0,30.0,2200.0,23.91304347826087,1.0,10.0,10000.0
East,Cameras,West Bengal,Nikon,Silchar,Website,Cash on Delivery,Feb-2012,1.0,13000.0,1170.0,9.0,11830.0,9100.0,3900.0,30.0,2730.0,23.076923076923077,10.0,16.0,13000.0
East,Cameras,West Bengal,Nikon,Siliguri,Website,Net Banking,Feb-2012,1.0,15000.0,1050.0,7.000000000000001,13950.0,9750.0,5250.0,35.0,4200.0,30.107526881720432,7.0,7.0,15000.0
East,Cameras,West Bengal,Panasonic,Kolkata,Catalogue,Gift Coupons,Jul-2012,1.0,14000.0,980.0,7.000000000000001,13020.0,8400.0,5600.0,40.0,4620.0,35.483870967741936,5.0,11.0,14000.0
East,Cameras,West Bengal,Panasonic,Kolkata,Contact Center,Debit Card,Sep-2012,1.0,21000.0,2520.0,12.0,18480.0,17850.0,3150.0,15.0,630.0,3.4090909090909087,5.0,8.0,21000.0
East,Cameras,West Bengal,Panasonic,Kolkata,Website,Credit Card,Feb-2012,1.0,14000.0,1680.0,12.0,12320.0,8400.0,5600.0,40.0,3920.0,31.818181818181817,4.0,14.0,14000.0
East,Cameras,West Bengal,Panasonic,Kolkata,Website,Credit Card,Jul-2012,1.0,14000.0,980.0,7.000000000000001,13020.0,10500.0,3500.0,25.0,2520.0,19.35483870967742,1.0,3.0,14000.0
